matchsource,matchseq,matchid,mapid,time,p_date,bnetid,heroid,teamid,eventtype,roletype,pos_x,pos_y,pos_z,amount
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3148330,20160327,52169656,207165582859042920,0,healing,receiver,44.4287109375,60.369140625,-152.4189453125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2528822,20160327,303069913,207165582859042920,1,healing,receiver,32.6845703125,60.392578125,-168.34375,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2885970,20160327,52169656,207165582859042920,0,healing,receiver,45.525390625,60.369140625,-157.1083984375,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2930441,20160327,55382056,207165582859042926,0,healing,receiver,36.28125,57.9443359375,-154.078125,7.279999732971191
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3209496,20160327,50020166,207165582859042821,0,healing,receiver,20.0185546875,61.9970703125,-147.279296875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2669337,20160327,50020166,207165582859042857,0,healing,receiver,33.7802734375,57.365234375,-156.443359375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2725325,20160327,79177,207165582859042938,1,healing,receiver,27.515625,57.365234375,-161.6337890625,2.24399995803833
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2750117,20160327,111109783,207165582859042938,0,healing,receiver,36.28125,57.365234375,-158.080078125,4.484848976135254
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2891066,20160327,52169656,207165582859042920,0,healing,receiver,34.5224609375,57.3681640625,-148.916015625,2.4839999675750732
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2898638,20160327,52169656,207165582859042920,0,healing,receiver,30.2353515625,57.369140625,-153.6943359375,3.5959599018096924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2966003,20160327,51730318,207165582859042926,1,healing,receiver,24.470703125,57.69921875,-157.173828125,2.435999631881714
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3073063,20160327,50706910,207165582859042819,1,healing,receiver,48.0634765625,60.3681640625,-157.6552734375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3094442,20160327,70516858,207165582859042937,0,healing,receiver,31.740234375,57.365234375,-155.501953125,2.483999729156494
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3192783,20160327,111109783,207165582859042938,0,healing,receiver,28.0341796875,57.369140625,-154.353515625,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2549056,20160327,79177,207165582859042938,1,healing,receiver,33.16796875,57.369140625,-152.6748046875,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2788544,20160327,55382056,207165582859042926,0,healing,receiver,25.5478515625,57.365234375,-152.4052734375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2924823,20160327,51730318,207165582859042926,1,healing,receiver,20.2626953125,57.3359375,-156.9755859375,3.8787879943847656
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3122433,20160327,52169656,207165582859042920,0,healing,receiver,24.7060546875,57.779296875,-144.7177734375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3126430,20160327,55894603,207165582859042937,1,healing,receiver,28.021484375,57.365234375,-157.216796875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2487239,20160327,79177,207165582859042938,1,healing,receiver,24.6875,57.365234375,-153.4267578125,2.4839999675750732
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2580867,20160327,52169656,207165582859042920,0,healing,receiver,27.263671875,57.369140625,-154.7939453125,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2612245,20160327,55894603,207165582859042937,1,healing,receiver,25.193359375,57.365234375,-162.0361328125,2.3999998569488525
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2784252,20160327,79177,207165582859042938,1,healing,receiver,39.3935546875,61.1513671875,-164.4287109375,2.4839999675750732
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2791829,20160327,56472522,207165582859042825,1,healing,receiver,21.5546875,59.8037109375,-164.072265625,2.124000310897827
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2812169,20160327,56472522,207165582859042825,1,healing,receiver,28.7158203125,57.369140625,-142.2783203125,1.9600000381469727
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2936773,20160327,56472522,207165582859042825,1,healing,receiver,30.294921875,57.3681640625,-157.4287109375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2982379,20160327,52169656,207165582859042920,0,healing,receiver,34.8544921875,57.3779296875,-158.4775390625,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3005092,20160327,50706910,207165582859042819,1,healing,receiver,35.537109375,57.888671875,-160.6708984375,7.639999866485596
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3028131,20160327,55894603,207165582859042937,1,healing,receiver,24.966796875,57.369140625,-154.25390625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3131954,20160327,51730318,207165582859042926,1,healing,receiver,26.1240234375,58.0185546875,-154.10546875,3.8787879943847656
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3232488,20160327,50706910,207165582859042819,1,healing,receiver,23.7265625,57.365234375,-159.87109375,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3214353,20160327,55382056,207165582859042938,0,healing,receiver,35.5556640625,60.4736328125,-166.310546875,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3257350,20160327,51730318,207165582859042926,1,healing,receiver,21.0888671875,58.0419921875,-153.9736328125,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3130764,20160327,55382056,207165582859042938,0,healing,receiver,23.1806640625,60.1240234375,-165.8720703125,7.0799994468688965
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3147949,20160327,55894603,207165582859042937,1,healing,receiver,21.556640625,58.203125,-160.3388671875,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2492092,20160327,55894603,207165582859042937,1,healing,receiver,25.1240234375,57.365234375,-157.1259765625,2.999176025390625
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2588481,20160327,51730318,207165582859042880,1,healing,receiver,16.6416015625,60.9921875,-154.4970703125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2787782,20160327,55382056,207165582859042926,0,healing,receiver,28.775390625,57.34375,-151.6328125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2875150,20160327,52169656,207165582859042920,0,healing,receiver,30.7939453125,58.0791015625,-155.884765625,4.484848976135254
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2575530,20160327,52169656,207165582859042920,0,healing,receiver,29.109375,57.369140625,-154.3212890625,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2784586,20160327,74845701,207165582859042823,0,healing,receiver,31.1689453125,57.369140625,-156.7353515625,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2867292,20160327,56472522,207165582859042825,1,healing,receiver,31.80078125,57.3681640625,-160.2587890625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3087441,20160327,111109783,207165582859042938,0,healing,receiver,29.52734375,57.365234375,-158.9716796875,2.196000099182129
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3106062,20160327,51730318,207165582859042926,1,healing,receiver,20.0400390625,58.681640625,-153.7373046875,3.636364221572876
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3203733,20160327,50020166,207165582859042821,0,healing,receiver,29.1025390625,62.5693359375,-144.8798828125,7.680000305175781
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2501471,20160327,79177,207165582859042938,1,healing,receiver,18.0869140625,60.560546875,-154.056640625,7.080000400543213
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2867531,20160327,55894603,207165582859042937,1,healing,receiver,28.126953125,57.365234375,-158.9375,2.5858588218688965
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2529298,20160327,51730318,207165582859042880,1,healing,receiver,22.546875,59.7802734375,-140.83984375,14.40000057220459
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2540442,20160327,79177,207165582859042938,1,healing,receiver,32.7978515625,57.3701171875,-163.6884765625,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2557488,20160327,79177,207165582859042938,1,healing,receiver,25.423828125,60.3076171875,-167.43359375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2873675,20160327,74845701,207165582859042823,0,healing,receiver,25.0947265625,57.8876953125,-144.37109375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2909162,20160327,50020166,207165582859042857,0,healing,receiver,27.294921875,60.462890625,-169.8291015625,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2972434,20160327,303069913,207165582859042920,1,healing,receiver,12.1220703125,60.369140625,-146.4033203125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2982474,20160327,52169656,207165582859042920,0,healing,receiver,35.1943359375,57.3603515625,-157.86328125,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2989997,20160327,79177,207165582859042938,1,healing,receiver,22.6630859375,57.5283203125,-159.8896484375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3092255,20160327,303069913,207165582859042920,1,healing,receiver,26.3779296875,57.365234375,-159.7666015625,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3119209,20160327,303069913,207165582859042920,1,healing,receiver,20.9453125,60.0927734375,-164.8876953125,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3138290,20160327,111109783,207165582859042938,0,healing,receiver,26.521484375,57.3642578125,-153.9052734375,7.119999408721924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3197588,20160327,111109783,207165582859042938,0,healing,receiver,30.5205078125,57.369140625,-153.8603515625,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3223491,20160327,74845701,207165582859042823,0,healing,receiver,21.2998046875,57.8818359375,-160.607421875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3245829,20160327,303069913,207165582859042920,1,healing,receiver,20.423828125,60.388671875,-166.9345703125,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2537539,20160327,79177,207165582859042938,1,healing,receiver,29.6123046875,57.1904296875,-161.134765625,2.1480002403259277
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2556009,20160327,303069913,207165582859042920,1,healing,receiver,16.0634765625,60.5859375,-166.908203125,2.2200000286102295
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2711569,20160327,51730318,207165582859042818,1,healing,receiver,25.857421875,57.3681640625,-142.5830078125,3.2639997005462646
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2918584,20160327,50020166,207165582859042857,0,healing,receiver,28.76171875,63.4873046875,-185.8349609375,2.4839999675750732
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2968243,20160327,56472522,207165582859042825,1,healing,receiver,25.1240234375,57.365234375,-152.6220703125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3149093,20160327,79177,207165582859042938,1,healing,receiver,19.9970703125,58.69140625,-152.8642578125,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2665906,20160327,50020166,207165582859042857,0,healing,receiver,23.5703125,60.2958984375,-165.001953125,2.124000310897827
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2815690,20160327,74845701,207165582859042823,0,healing,receiver,23.0185546875,57.365234375,-147.9716796875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3175189,20160327,55894603,207165582859042937,1,healing,receiver,23.46875,57.8466796875,-153.8134765625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3210782,20160327,79177,207165582859042938,1,healing,receiver,27.8076171875,57.365234375,-154.40625,2.18399977684021
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3285771,20160327,50706910,207165582859042819,1,healing,receiver,28.5166015625,57.365234375,-153.095703125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2598054,20160327,55894603,207165582859042937,1,healing,receiver,26.140625,58.3427734375,-162.115234375,7.679998874664307
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2721325,20160327,50706910,207165582859042819,1,healing,receiver,22.4501953125,57.369140625,-150.044921875,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2748069,20160327,303069913,207165582859042920,1,healing,receiver,18.287109375,60.458984375,-167.294921875,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2765920,20160327,51730318,207165582859042818,1,healing,receiver,22.755859375,57.3681640625,-145.7646484375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3183574,20160327,74845701,207165582859042823,0,healing,receiver,22.7529296875,57.365234375,-151.548828125,7.680000305175781
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2486666,20160327,79177,207165582859042938,1,healing,receiver,25.9609375,57.365234375,-153.3017578125,2.363999843597412
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2714710,20160327,111109783,207165582859042938,0,healing,receiver,33.984375,57.365234375,-157.4736328125,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2785636,20160327,55894603,207165582859042937,1,healing,receiver,36.4404296875,60.373046875,-169.1533203125,2.3040003776550293
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2800112,20160327,70516858,207165582859042937,0,healing,receiver,33.615234375,57.3984375,-154.34375,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2874341,20160327,55894603,207165582859042937,1,healing,receiver,24.365234375,57.3671875,-143.7138671875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3093444,20160327,56472522,207165582859042825,1,healing,receiver,29.3984375,57.365234375,-159.87109375,8.279999732971191
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3138052,20160327,70516858,207165582859042937,0,healing,receiver,36.7939453125,57.482421875,-159.6767578125,8.279999732971191
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3181096,20160327,111109783,207165582859042938,0,healing,receiver,34.4052734375,57.369140625,-148.9033203125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2664527,20160327,55382056,207165582859042926,0,healing,receiver,39.5849609375,62.1904296875,-159.93359375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2728657,20160327,70516858,207165582859042937,0,healing,receiver,29.337890625,57.365234375,-160.38671875,2.303999662399292
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2713948,20160327,111109783,207165582859042938,0,healing,receiver,33.140625,57.365234375,-157.9345703125,2.436000108718872
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2722085,20160327,79177,207165582859042938,1,healing,receiver,27.8701171875,57.3662109375,-162.091796875,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2788352,20160327,79177,207165582859042938,1,healing,receiver,39.1611328125,63.3955078125,-169.259765625,5.440000057220459
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2801590,20160327,52169656,207165582859042920,0,healing,receiver,32.390625,57.5634765625,-153.1552734375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2802782,20160327,50020166,207165582859042857,0,healing,receiver,31.833984375,57.724609375,-155.580078125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2557916,20160327,55894603,207165582859042937,1,healing,receiver,22.330078125,59.3740234375,-162.9736328125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2575817,20160327,51730318,207165582859042880,1,healing,receiver,22.2490234375,57.4345703125,-143.4248046875,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2790019,20160327,111109783,207165582859042938,0,healing,receiver,44.470703125,59.8720703125,-156.037109375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2791020,20160327,52169656,207165582859042920,0,healing,receiver,29.1669921875,57.369140625,-159.17578125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2481858,20160327,79177,207165582859042938,1,healing,receiver,18.8779296875,59.4638671875,-153.9287109375,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2565586,20160327,79177,207165582859042938,1,healing,receiver,35.2197265625,58.1796875,-157.091796875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2787591,20160327,79177,207165582859042938,1,healing,receiver,37.5625,62.18359375,-163.798828125,2.1600000858306885
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2881108,20160327,56472522,207165582859042825,1,healing,receiver,21.0966796875,58.0908203125,-154.6142578125,7.680000305175781
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3134053,20160327,56472522,207165582859042825,1,healing,receiver,32.1533203125,57.365234375,-152.759765625,3.8787882328033447
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3149141,20160327,56472522,207165582859042825,1,healing,receiver,22.3828125,58.1669921875,-161.2373046875,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3172426,20160327,70516858,207165582859042937,0,healing,receiver,31.5830078125,57.3681640625,-153.033203125,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2726323,20160327,55382056,207165582859042926,0,healing,receiver,34.6943359375,60.0908203125,-164.662109375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2814357,20160327,74845701,207165582859042823,0,healing,receiver,25.63671875,57.365234375,-144.5615234375,2.483999729156494
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2874579,20160327,55382056,207165582859042926,0,healing,receiver,31.287109375,58.2822265625,-156.900390625,3.8787879943847656
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2968624,20160327,55894603,207165582859042937,1,healing,receiver,35.5908203125,57.55859375,-152.8984375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2635004,20160327,56472522,207165582859042822,1,healing,receiver,25.41015625,58.8564453125,-162.2216796875,2.483999729156494
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2979337,20160327,79177,207165582859042938,1,healing,receiver,25.9716796875,57.365234375,-154.369140625,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2983615,20160327,55382056,207165582859042926,0,healing,receiver,36.4404296875,57.427734375,-159.4931640625,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3035226,20160327,50706910,207165582859042819,1,healing,receiver,28.0556640625,60.6259765625,-178.35546875,28.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3096250,20160327,51730318,207165582859042926,1,healing,receiver,21.23046875,58.1396484375,-155.6318359375,3.2727277278900146
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2548723,20160327,55894603,207165582859042937,1,healing,receiver,21.931640625,57.8857421875,-160.162109375,8.279999732971191
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2599151,20160327,55382056,207165582859042926,0,healing,receiver,36.1875,60.37109375,-165.431640625,4.484848976135254
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2658905,20160327,55894603,207165582859042937,1,healing,receiver,29.27734375,57.365234375,-151.17578125,2.255999803543091
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2661620,20160327,52169656,207165582859042920,0,healing,receiver,27.0634765625,57.365234375,-153.0927734375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2717138,20160327,51730318,207165582859042818,1,healing,receiver,36.537109375,61.1533203125,-160.1943359375,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2813263,20160327,55894603,207165582859042937,1,healing,receiver,26.0205078125,57.4609375,-143.8798828125,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2918966,20160327,70516858,207165582859042937,0,healing,receiver,25.0703125,59.080078125,-157.4716796875,1.920013427734375
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2968576,20160327,50020166,207165582859042857,0,healing,receiver,23.9921875,57.3681640625,-145.5654296875,4.525000095367432
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3212259,20160327,55894603,207165582859042937,1,healing,receiver,34.96875,59.7353515625,-157.56640625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2506517,20160327,70516858,207165582859042880,0,healing,receiver,37.5654296875,58.7744140625,-152.7158203125,14.40000057220459
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2587863,20160327,50706910,207165582859042819,1,healing,receiver,30.919921875,60.4052734375,-167.107421875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2798589,20160327,50020166,207165582859042857,0,healing,receiver,36.197265625,60.2861328125,-165.1640625,5.12000036239624
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2909353,20160327,50020166,207165582859042857,0,healing,receiver,27.2880859375,60.4296875,-168.908203125,2.4479997158050537
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2949008,20160327,55894603,207165582859042937,1,healing,receiver,41.3662109375,60.3642578125,-168.6181640625,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3143953,20160327,56472522,207165582859042825,1,healing,receiver,20.37890625,57.6708984375,-158.6943359375,7.480000019073486
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3151240,20160327,56472522,207165582859042825,1,healing,receiver,26.9912109375,60.43359375,-168.40234375,4.095999717712402
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2550011,20160327,79177,207165582859042938,1,healing,receiver,36.408203125,57.9970703125,-161.5986328125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2639528,20160327,55894603,207165582859042937,1,healing,receiver,34.4736328125,58.5048828125,-158.490234375,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2725943,20160327,56472522,207165582859042825,1,healing,receiver,34.5341796875,57.3662109375,-146.5615234375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2947244,20160327,55382056,207165582859042926,0,healing,receiver,45.3193359375,60.365234375,-161.7431640625,4.5252532958984375
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2946630,20160327,303069913,207165582859042920,1,healing,receiver,6.6630859375,60.3681640625,-151.9287109375,2.959808349609375
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3175663,20160327,70516858,207165582859042937,0,healing,receiver,36.8115234375,59.6669921875,-163.9169921875,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3193449,20160327,55894603,207165582859042937,1,healing,receiver,27.103515625,61.22265625,-163.1982421875,7.679998874664307
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3231107,20160327,56472522,207165582859042825,1,healing,receiver,25.8740234375,57.365234375,-161.15625,7.319999694824219
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3214115,20160327,111109783,207165582859042938,0,healing,receiver,43.822265625,60.12109375,-158.8701171875,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3256112,20160327,55894603,207165582859042937,1,healing,receiver,23.7685546875,57.3681640625,-150.7255859375,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3256445,20160327,55894603,207165582859042937,1,healing,receiver,24.1650390625,57.3681640625,-149.3740234375,4.323233127593994
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3234250,20160327,52169656,207165582859042920,0,healing,receiver,28.4287109375,57.365234375,-156.78125,6.210000038146973
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3283486,20160327,50706910,207165582859042819,1,healing,receiver,26.390625,57.365234375,-151.6513671875,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3125144,20160327,56472522,207165582859042825,1,healing,receiver,28.4267578125,61.3720703125,-152.37109375,2.3040003776550293
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3179572,20160327,55382056,207165582859042938,0,healing,receiver,24.7060546875,56.8720703125,-152.9921875,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3240161,20160327,50706910,207165582859042819,1,healing,receiver,22.505859375,57.90625,-160.3525390625,4.121212482452393
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3264923,20160327,51730318,207165582859042926,1,healing,receiver,25.57421875,57.369140625,-155.404296875,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3282059,20160327,303069913,207165582859042920,1,healing,receiver,-4.73046875,60.369140625,-173.20703125,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2534201,20160327,50706910,207165582859042819,1,damage,giver,33.3232421875,57.365234375,-157.9423828125,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2760018,20160327,56472522,207165582859042825,1,damage,giver,32.12890625,57.369140625,-153.748046875,6.420000076293945
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2823126,20160327,111109783,207165582859042938,0,damage,giver,24.5556640625,57.365234375,-156.654296875,2.7898426055908203
